time,ids,centers,rotation
11-06 16:00:33.47,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.59,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.68,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.79,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.91,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:34.02,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:34.13,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:34.23,(32),"( 35.44375, -66.875  )",(3.115281281864082)
11-06 16:00:34.35,(32),"( 35.44375, -67.54375)",(3.114572622012248)
11-06 16:00:34.45,(32),"( 35.44375, -68.88125)",(3.115281281864082)
11-06 16:00:34.56,(32),"( 35.44375, -69.55   )",(3.141592653589793)
11-06 16:00:34.67,(32),"( 35.44375, -70.8875 )",(3.141592653589793)
11-06 16:00:34.78,(32),"( 35.44375, -71.55625)",(3.113821905361821)
11-06 16:00:34.89,(32),"( 35.44375, -72.89375)",(3.0875907071820388)
11-06 16:00:35.01,(32),"( 34.775 , -73.5625)",(3.114572622012248)
11-06 16:00:35.13,(32),"( 34.775, -74.9  )",(3.114572622012248)
11-06 16:00:35.23,(32),"( 34.775 , -76.2375)",(3.141592653589793)
