time,ids,centers,rotation
11-06 16:58:40.09,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.21,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.32,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.41,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.52,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.64,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.75,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.86,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:40.97,(32),"(  10.03125, -108.3375 )",(3.1672269584729498)
11-06 16:58:41.09,(32),"(  10.03125, -107.66875)",(3.1686126851673384)
11-06 16:58:41.20,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.31,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.42,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.54,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.65,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.76,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.88,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:41.98,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.10,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.21,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.32,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.44,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.55,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.66,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.76,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:42.88,(32),"(  10.7   , -108.3375)",(3.1941768766454213)
11-06 16:58:42.99,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.10,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.21,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.33,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.44,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.56,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.67,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.78,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:43.89,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.00,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.12,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.23,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.34,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.45,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.56,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.68,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.78,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:44.89,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.01,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.12,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.23,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.34,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.45,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.56,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.68,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.78,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:45.89,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.00,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.12,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.22,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.33,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.44,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.55,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.66,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.76,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.88,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:46.98,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.09,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.21,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.32,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.42,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.53,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.64,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.75,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.87,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:47.98,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.09,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.20,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.32,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.43,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.54,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.66,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.77,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.87,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:48.98,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.10,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.21,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.33,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.45,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.56,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.67,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.78,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:49.90,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.01,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.12,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.24,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.35,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.46,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.57,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.68,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.79,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:50.90,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.02,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.14,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.25,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.37,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.48,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.59,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.70,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.82,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:51.92,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.03,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.14,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.26,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.37,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.49,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.60,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.71,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.82,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:52.92,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.04,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.15,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.26,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.37,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.48,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.60,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.71,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.82,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:53.93,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.05,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.16,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.27,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.38,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.48,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.59,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.70,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.82,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:54.93,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.03,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.14,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.25,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.36,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.48,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.59,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.70,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.82,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:55.92,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.03,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.14,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.26,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.36,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.47,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.58,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.69,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.80,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:56.92,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.03,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.14,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.24,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.35,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.46,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.57,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.69,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.80,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
11-06 16:58:57.90,(32),"(  10.03125, -108.3375 )",(3.1679040253155044)
