time,ids,centers,rotation
11-06 16:07:08.89,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.00,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.11,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.22,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.32,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.43,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.55,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:09.65,(32),"( -8.025  , -87.60625)",(3.114572622012248)
11-06 16:07:09.76,(32),"( -8.025  , -88.94375)",(3.141592653589793)
11-06 16:07:09.88,(32),"( -8.025 , -89.6125)",(3.141592653589793)
11-06 16:07:09.99,(32),"( -8.025  , -91.61875)",(3.115281281864082)
11-06 16:07:10.11,(32),"( -8.025 , -92.2875)",(3.141592653589793)
11-06 16:07:10.22,(32),"( -8.025  , -92.95625)",(3.141592653589793)
11-06 16:07:10.33,(32),"( -8.025  , -94.29375)",(3.1679040253155044)
11-06 16:07:10.43,(32),"( -8.025 , -94.9625)",(3.141592653589793)
11-06 16:07:10.55,(32),"( -8.025, -96.3  )",(3.1679040253155044)
11-06 16:07:10.66,(32),"( -8.025  , -96.96875)",(3.141592653589793)
11-06 16:07:10.76,(32),"( -8.025, -98.975)",(3.1672269584729498)
