height of setup:,71.41
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
1044,2218,3275,2815,2072
1045,2352,3671,3260,2382
1046,2390,3906,3692,2744
1047,2385,3975,3818,2897
1048,2340,3874,3730,2857
1049,2194,3663,3541,2760
1050,2076,3408,3318,2655
1051,2324,3666,3436,2591
1052,2538,4060,3906,2767
1053,2571,4268,4268,3101
1054,2458,4055,4148,3266
1055,2281,3752,3812,3071
1056,2161,3513,3555,2862
1057,2111,3383,3357,2678
1058,2270,3350,3146,2479
1059,2532,3742,3084,2320
1060,2685,4151,3478,2295
1061,2774,4401,3838,2489
1062,2759,4463,3851,2629
1063,2729,4418,3723,2613
1064,2730,4306,3528,2510
1065,2763,4112,3296,2394
1067,2741,3890,3095,2307
1068,2695,3865,3152,2317
1069,2637,3873,3314,2446
1070,2461,3699,3260,2451
1071,2233,3401,3039,2345
1072,2034,3086,2764,2176
1073,1874,2843,2534,2013
1074,1730,2632,2385,1898
1075,1778,2497,2283,1876
1076,2117,2857,2350,2000
1077,2357,3490,2988,2299
1078,2513,3936,3512,2711
1079,2582,4094,3594,2771
1080,2465,4098,3643,2737
1081,2265,3785,3481,2719
1082,2269,3596,3202,2527
1083,2262,3423,2996,2359
1084,2202,3218,2852,2284
1085,2049,2980,2637,2143
1086,1862,2738,2467,2022
1087,1698,2498,2285,1920
1088,1604,2304,2120,1807
1090,1568,2204,1996,1700
1091,1517,2176,1983,1644
1092,1469,2139,1974,1627
1093,1450,2147,2026,1648
1094,1455,2150,2084,1739
1095,1528,2249,2166,1840
1096,1563,2367,2292,1948
1097,1537,2479,2501,2104
1098,1491,2582,2618,2217
1099,1446,2635,2667,2235
1100,1428,2602,2755,2329
1101,1394,2494,2689,2363
1102,1441,2438,2591,2310
1103,1545,2545,2553,2312
1104,1710,2807,2643,2380
1105,1817,3122,2958,2513
1106,1839,3289,3302,2761
1107,1826,3255,3411,2973
1108,1753,3185,3394,3046
1109,1632,3031,3338,3065
1110,1595,2825,3122,2943
1111,1796,2719,2879,2712
1113,1975,2765,2690,2487
1114,2031,2890,2575,2310
1115,2038,3047,2669,2203
1116,2070,3182,2764,2144
1117,2159,3261,2727,2056
1118,2205,3121,2566,1944
1119,2198,2903,2403,1873
1120,2132,2685,2252,1796
1121,2012,2506,2168,1779
1122,1892,2447,2186,1775
1123,1789,2412,2198,1764
1124,1695,2352,2196,1741
1125,1609,2263,2173,1717
1126,1536,2186,2124,1705
1127,1489,2119,2059,1666
1128,1500,2078,2000,1620
1129,1509,2044,1937,1582
1130,1529,2004,1881,1542
1131,1518,1960,1826,1507
1132,1473,1911,1790,1499
1133,1422,1866,1766,1495
1135,1365,1823,1749,1498
1136,1332,1791,1751,1487
1137,1407,1775,1741,1450
1138,1498,1864,1715,1409
1139,1681,2035,1697,1384
1140,1943,2288,1696,1371
1141,2131,2450,1700,1371
1142,2148,2484,1694,1369
1143,2096,2406,1685,1382
1144,1967,2279,1696,1405
1145,1816,2167,1702,1397
1146,1671,2051,1683,1375
1147,1556,1943,1660,1365
1148,1479,1836,1630,1325
1149,1501,1760,1589,1280
1150,1588,1754,1547,1241
1151,1756,1816,1523,1210
1152,1851,2007,1599,1221
1153,1891,2216,1735,1280
1154,1902,2342,1815,1309
1155,1888,2414,1827,1318
1156,1849,2464,1816,1318
1158,1801,2497,1845,1305
1159,1748,2520,1942,1312
1160,1701,2534,2073,1346
1161,1718,2541,2181,1375
1162,1907,2584,2278,1470
1163,2124,2761,2371,1640
1164,2305,2980,2504,1833
1165,2408,3166,2648,2014
1166,2413,3310,2772,2225
1167,2430,3222,2684,2276
1168,2367,3005,2524,2225
1169,2303,2789,2387,2161
1170,2272,2678,2289,2082
1171,2283,2627,2232,1996
1172,2440,2935,2195,1913
1173,2426,3414,2176,1865
1174,2346,3631,2189,1954
1175,2226,3623,2303,2150
1176,2119,3434,2357,2250
1177,2000,3156,2271,2170
1178,1841,2858,2132,2023
1179,1676,2577,1975,1869
1181,1532,2332,1833,1738
1182,1423,2147,1730,1624
1183,1379,2022,1660,1530
1184,1565,1977,1596,1448
1185,1831,2060,1552,1382
1186,1966,2432,1618,1504
1187,2079,2837,2089,1686
1188,2111,3149,2524,1861
1189,2058,3290,2845,2043
1190,1952,3200,2945,2251
1191,1860,3038,2860,2281
1192,1945,3023,2759,2215
1193,2110,3335,3014,2310
1194,2258,3656,3343,2490
1195,2347,3877,3568,2606
1196,2388,3985,3675,2653
1197,2423,4013,3672,2636
1198,2470,3992,3593,2537
1199,2504,4005,3593,2477
1200,2443,3997,3707,2627
1201,2375,3904,3722,2783
1202,2359,3886,3784,2922
1204,2367,3842,3890,3146
1205,2408,3865,3927,3299
1206,2315,3794,3891,3346
1207,2257,3685,3717,3196
1208,2132,3643,3484,3054
1209,1971,3476,3289,2918
1210,1970,3275,3080,2728
1211,1987,3111,2905,2530
1212,1958,2914,2698,2345
1213,1895,2801,2554,2190
1214,1762,2644,2432,2083
1215,1622,2473,2336,1968
1216,1516,2314,2264,1866
1217,1426,2177,2197,1769
1218,1363,2084,2134,1688
1219,1319,2010,2044,1619
1220,1282,1961,1993,1566
1221,1265,1932,2132,1641
1222,1262,1909,2335,1884
1223,1260,1876,2462,2052
1224,1292,1882,2520,2159
1225,1291,1912,2502,2228
1227,1260,1891,2403,2218
1228,1236,1850,2269,2115
1229,1287,1871,2165,2044
1230,1399,2091,2182,2018
1231,1528,2338,2356,2045
1232,1694,2574,2554,2127
1233,1779,2796,2751,2252
1234,1807,2924,2927,2399
1235,1785,2962,3038,2495
1236,1786,2946,3083,2506
1237,1846,3021,3086,2449
1238,1832,3071,3099,2403
1239,1796,3112,3056,2417
1240,1878,3185,2984,2389
1241,1967,3281,2975,2314
1242,1927,3278,3036,2266
1243,1895,3216,3112,2349
1244,1943,3183,3174,2447
1245,1849,3084,3178,2540
1246,1772,2947,3104,2571
1247,1898,2980,3029,2537
1248,2032,3103,2995,2488
1250,2151,3296,3142,2540
1251,2317,3434,3231,2587
1252,2395,3438,3191,2546
1253,2319,3276,3034,2461
1254,2181,3083,2849,2363
1255,2062,2917,2691,2256
1256,2008,2798,2590,2133
1257,1910,2722,2515,1999
1258,1835,2658,2391,1932
1259,1987,2563,2301,1889
1260,2186,2480,2228,1824
1261,2271,2511,2160,1743
1262,2262,2712,2113,1661
1263,2282,2887,2216,1611
1264,2295,3033,2436,1702
1265,2255,3126,2707,1902
1266,2204,3163,2833,2084
1267,2164,3176,2903,2160
1268,2140,3195,2983,2136
1269,2140,3233,3078,2197
1270,2170,3303,3196,2411
1271,2201,3398,3315,2600
1273,2211,3471,3372,2690
1274,2162,3498,3344,2700
1275,2154,3439,3270,2652
1276,2124,3331,3155,2529
1277,2057,3254,3034,2432
1278,2108,3195,2944,2353
1279,2125,3165,2873,2271
1280,2102,3119,2774,2190
1281,2007,3084,2725,2117
1282,1880,2982,2752,2134
1283,1758,2786,2626,2105
1284,1631,2563,2439,1990
1285,1601,2406,2397,2023
1286,1680,2435,2452,2196
1287,1688,2519,2561,2331
1288,1673,2554,2678,2440
1289,1652,2555,2739,2485
1290,1628,2545,2772,2509
1291,1545,2435,2682,2435
1292,1465,2301,2505,2283
1293,1384,2153,2308,2115
1294,1304,2026,2151,1964
1296,1227,1903,2013,1839
1297,1239,1836,1911,1733
1298,1449,2007,2005,1825
1299,1585,2271,2248,1950
1300,1786,2422,2367,2002
1301,1948,2554,2471,1991
1302,1955,2634,2617,1956
1303,1899,2595,2671,1920
1304,1817,2603,2650,1898
1305,1707,2577,2615,1893
1306,1602,2513,2540,1856
1307,1510,2409,2444,1817
1308,1438,2300,2344,1781
1309,1350,2169,2234,1751
1310,1284,2021,2080,1682
1311,1369,1941,1939,1590
1312,1416,1900,1876,1524
1313,1567,1998,2122,1682
1314,1696,2237,2369,1910
1315,1641,2206,2314,1929
1316,1538,2084,2179,1870
1317,1461,1984,2055,1777
1319,1465,1961,2013,1725
1320,1472,2045,2063,1754
1321,1496,2133,2152,1827
1322,1572,2239,2268,2029
1323,1535,2285,2412,2316
1324,1441,2207,2394,2383
1325,1352,2124,2354,2290
1326,1292,2094,2298,2170
1327,1271,2080,2238,2111
1328,1292,2088,2226,2104
1329,1341,2106,2228,2073
1330,1404,2168,2216,2043
1331,1433,2238,2254,2019
1332,1449,2254,2200,1939
1333,1440,2234,2152,1848
1334,1406,2202,2105,1786
1335,1347,2186,2066,1730
1336,1324,2148,2030,1669
1337,1320,2128,2050,1696
1338,1347,2140,2214,1845
1339,1338,2154,2333,2004
1340,1295,2123,2382,2059
1342,1240,2061,2404,2045
1343,1171,1961,2390,2006
1344,1115,1867,2336,1947
1345,1070,1809,2267,1890
1346,1031,1768,2200,1845
1347,994,1707,2146,1828
1348,971,1633,2052,1777
1349,1050,1669,2074,1787
1350,1188,1868,2277,1899
1351,1294,2009,2385,1971
1352,1359,2126,2398,2005
1353,1378,2164,2322,1953
1354,1361,2119,2219,1868
1355,1313,2023,2091,1766
1356,1276,1945,1984,1691
1357,1235,1875,1912,1638
1358,1194,1810,1846,1599
1359,1148,1735,1768,1551
1360,1096,1650,1694,1507
1361,1048,1581,1640,1462
1362,1007,1512,1564,1389
1363,969,1448,1492,1321
1365,941,1399,1434,1266
1366,928,1370,1393,1221
1367,947,1374,1376,1192
1368,964,1497,1539,1249
1369,992,1694,1799,1418
1370,1070,1806,2002,1609
1371,1164,1900,2126,1721
1372,1245,1990,2184,1794
1373,1312,2062,2220,1812
1374,1345,2123,2218,1782
1375,1386,2187,2229,1765
1376,1402,2223,2281,1839
1377,1389,2242,2312,1895
1378,1330,2179,2295,1932
1379,1268,2105,2238,1922
1380,1201,2036,2207,1927
1381,1141,1941,2147,1898
1382,1111,1851,2039,1826
1383,1118,1819,2014,1837
1384,1144,1810,2004,1931
1385,1187,1799,1950,1906
1386,1225,1848,1938,1841
1388,1240,1883,1940,1786
1389,1246,1916,1944,1762
1390,1249,1921,1947,1789
1391,1319,1968,2036,1837
1392,1408,2109,2202,1913
1393,1494,2285,2452,2013
1394,1547,2424,2671,2201
1395,1622,2567,2811,2302
1396,1715,2697,2862,2323
1397,1725,2764,2867,2301
1398,1659,2656,2746,2231
1399,1588,2497,2540,2072
1400,1461,2309,2338,1927
1401,1385,2149,2162,1798
1402,1360,2076,2063,1716
1403,1315,2014,2005,1691
1404,1256,1926,1919,1639
1405,1205,1845,1855,1582
1406,1163,1768,1817,1510
1407,1164,1726,1791,1467
1408,1249,1712,1850,1544
1409,1321,1747,1964,1620
1411,1383,1841,2120,1651
1412,1388,1952,2243,1798
1413,1345,2029,2332,1907
1414,1296,2078,2357,1892
1415,1278,2120,2311,1853
1416,1311,2138,2257,1805
1417,1347,2142,2214,1738
1418,1395,2224,2265,1741
1419,1429,2337,2390,1842
1420,1412,2357,2465,1866
1421,1370,2361,2415,1786
1422,1342,2327,2276,1692
1423,1317,2263,2145,1634
1424,1304,2209,2077,1616
1425,1329,2186,2042,1584
1426,1307,2172,2044,1581
1427,1246,2118,2030,1561
1428,1179,2021,1995,1524
1429,1128,1915,1933,1504
1430,1112,1838,1884,1546
1431,1090,1780,1817,1533
1432,1076,1724,1755,1485
1434,1111,1690,1748,1497
1435,1139,1709,1907,1621
1436,1168,1813,2112,1798
1437,1259,1985,2296,1955
1438,1343,2155,2439,2068
1439,1363,2224,2477,2116
1440,1376,2230,2454,2101
1441,1418,2245,2459,2105
1442,1527,2282,2442,2031
1443,1742,2330,2404,1973
1444,1871,2485,2376,2107
1445,2052,2774,2502,2230
1446,2234,3066,2742,2293
1447,2287,3363,3090,2419
1448,2264,3548,3267,2532
1449,2182,3551,3218,2447
