height of setup:,64.67
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
355,1957,2306,2283,1891
356,2058,2459,2334,1920
357,2191,2623,2348,1903
358,2200,2727,2375,1904
359,2174,2797,2400,1939
360,2179,2854,2414,1981
361,2146,2887,2432,2010
362,2100,2874,2426,2014
363,2003,2865,2413,1997
364,1902,2851,2355,1959
365,1801,2786,2255,1897
366,1716,2660,2138,1829
367,1621,2509,2045,1768
368,1523,2362,1991,1719
369,1438,2239,1931,1676
370,1367,2123,1856,1629
371,1303,2022,1802,1588
373,1237,1919,1755,1550
374,1176,1815,1688,1503
375,1141,1731,1637,1472
376,1131,1675,1594,1443
377,1144,1649,1569,1406
378,1156,1659,1585,1391
379,1290,1704,1625,1400
380,1543,1817,1714,1443
381,1726,1865,1734,1501
382,1824,1886,1705,1514
383,1865,1921,1677,1494
384,1866,1927,1666,1476
385,1787,1887,1651,1459
386,1694,1838,1604,1422
387,1756,1860,1571,1375
388,1977,2013,1692,1360
389,2117,2287,2069,1520
390,2168,2581,2418,1875
391,2182,2776,2569,2112
392,2162,2895,2600,2185
393,2117,2922,2577,2189
395,2090,2884,2516,2157
396,2073,2888,2502,2144
397,2082,2856,2463,2142
398,2121,2836,2398,2110
399,2113,2849,2353,2048
400,2099,2876,2391,2047
401,2081,2858,2386,2075
402,2095,2787,2341,2076
403,2100,2679,2280,2052
404,2072,2561,2276,2062
405,2092,2534,2288,2068
